"subject"	"activityNum"	"activityName"	"featureDomain"	"featureSensor"	"featureMotion"	"featureJerk"	"featureMagnitude"	"featureMeasure"	"featureAxis"	"count"	"average"
"3015"	8	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	46	0.832453878043478
"3016"	8	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	46	0.240095117065217
"3017"	8	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	46	0.263895185521739
"3018"	8	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	46	-0.966757967173913
"3019"	8	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	46	-0.937462301369565
"3020"	8	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	46	-0.935475331521739
"3021"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	46	-0.991807428043478
"3022"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	46	-0.986756670869565
"3023"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	46	-0.0923150250434783
"3024"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	46	-0.0402673770652174
"3025"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	46	-0.0445732240217391
"3026"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	46	-0.993264647391304
"3027"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	46	-0.98887627673913
"3028"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	46	-0.985241405434783
"3029"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	46	-0.93268224326087
"3030"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	46	-0.953001632173913
"3031"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	46	-0.0547396987173913
"3032"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	46	-0.0955089236521739
"3033"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	46	0.0716048809782609
"3034"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	46	-0.984524052826087
"3035"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	46	-0.97150069673913
"3036"	8	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	46	-0.959623548478261
"3037"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	54	-0.979745872037037
"3038"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	54	-0.979135440925926
"3039"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	54	-0.989029238518519
"3040"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	54	-0.976177675
"3041"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	54	-0.979477193333333
"3042"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	54	-0.990414086851852
"3043"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	54	-0.97858173
"3044"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	54	-0.984465744444444
"3045"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.953746070740741
"3046"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.938628186322222
"3047"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	54	-0.988219862222222
"3048"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	54	-0.9500491
"3049"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	54	-0.950362935555556
"3050"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	54	-0.98918374962963
"3051"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	54	-0.936231722777778
"3052"	8	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	54	-0.919744963888889
"3053"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	54	-0.983709233333333
"3054"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	54	-0.981832336296296
"3055"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.964564224074074
"3056"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.954119826296296
"3057"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	54	-0.969677435925926
"3058"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	54	-0.972595487037037
"3059"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	54	-0.975512276666667
"3060"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	54	-0.974200997592593
"3061"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	54	-0.968055495925926
"3062"	8	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	54	-0.975976456111111
"3063"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	54	-0.984920797777778
"3064"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	54	-0.979932239074074
"3065"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	54	0.0753739045185185
"3066"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	54	0.00814951727462963
"3067"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	54	0.00322153267648148
"3068"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	54	-0.989198879814815
"3069"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	54	-0.976442140740741
"3070"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	54	-0.982610899259259
"3071"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.953762884074074
"3072"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.937187185222222
"3073"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	54	0.279620986111111
"3074"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	54	-0.0148113067148148
"3075"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	54	-0.106114996837037
"3076"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	54	-0.988815418148148
"3077"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	54	-0.938479429074074
"3078"	8	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	54	-0.926065255185185
"3079"	8	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.953762884074074
"3080"	8	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.937187185222222
"3081"	8	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	54	0.957669921111111
"3082"	8	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	54	-0.0904603488214815
"3083"	8	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	54	-0.0979392024814815
"3084"	8	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	54	-0.987690217222222
"3085"	8	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	54	-0.958904114074074
"3086"	8	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	54	-0.918293913703704
"3087"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	54	-0.987580587777778
"3088"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	54	-0.982460332222222
"3089"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	54	-0.097757576
"3090"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	54	-0.0485190684259259
"3091"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	54	-0.0478483225666667
"3092"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	54	-0.981573085740741
"3093"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	54	-0.985508765185185
"3094"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	54	-0.989270900740741
"3095"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.952848496851852
"3096"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.95322478962963
"3097"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	54	-0.0219671978203704
"3098"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	54	-0.0280117633814815
"3099"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	54	0.063688907
"3100"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	54	-0.972990379814815
"3101"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	54	-0.969421045555556
"3102"	8	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	54	-0.974118322407407
"3103"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	54	-0.961792852407407
"3104"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	54	-0.963791094259259
"3105"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	54	-0.973110596111111
"3106"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	54	-0.975877437407407
"3107"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	54	-0.962111136666667
"3108"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	54	-0.975959911481481
"3109"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	54	-0.979170881666667
"3110"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	54	-0.968699222962963
"3111"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.932279645518518
"3112"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.917257979425926
"3113"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	54	-0.953538563888889
"3114"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	54	-0.951816663703704
"3115"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	54	-0.944269514074074
"3116"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	54	-0.940125298333333
"3117"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	54	-0.931236756962963
"3118"	8	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	54	-0.931146497518518
"3119"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	54	-0.968403945925926
"3120"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	54	-0.971793279814815
"3121"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.944528950555556
"3122"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.93678697
"3123"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	54	-0.957903886111111
"3124"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	54	-0.957411160185185
"3125"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	54	-0.967461239074074
"3126"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	54	-0.967846360740741
"3127"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	54	-0.950316470925926
"3128"	8	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	54	-0.970671966481481
"3129"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	54	-0.97314748962963
"3130"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	54	-0.962954517222222
"3131"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	54	0.0878326902592593
"3132"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	54	0.0233299159137037
"3133"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	54	-0.0169218791344444
"3134"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	54	-0.973253042222222
"3135"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	54	-0.976520952037037
"3136"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	54	-0.96608757462963
"3137"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.935308633888889
"3138"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.91325033
"3139"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	54	0.261254282907407
"3140"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	54	-0.0212281733881481
"3141"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	54	-0.102245365611111
"3142"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	54	-0.94304121537037
"3143"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	54	-0.93489116
"3144"	8	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	54	-0.932491454407407
"3145"	8	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.935308633888889
"3146"	8	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.91325033
"3147"	8	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	54	-0.405930036111111
"3148"	8	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	54	0.589922434814815
"3149"	8	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	54	0.719831539259259
"3150"	8	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	54	-0.918873192333333
"3151"	8	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	54	-0.957990036481481
"3152"	8	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	54	-0.94183626337037
"3153"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	54	-0.978438191296296
"3154"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	54	-0.969029111666667
"3155"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	54	-0.106445008314815
"3156"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	54	-0.0389735198722222
"3157"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	54	-0.0694123150925926
"3158"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	54	-0.969924077407407
"3159"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	54	-0.974186451851852
"3160"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	54	-0.987601203703704
"3161"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	54	-0.924253348518518
"3162"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	54	-0.932470764444444
"3163"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	54	0.00535361206851852
"3164"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	54	-0.0891374138592593
"3165"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	54	0.13818830737037
"3166"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	54	-0.965204017592593
"3167"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	54	-0.952039385740741
"3168"	8	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	54	-0.96758975462963
"3169"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	52	-0.316870715576923
"3170"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	52	-0.322337536730769
"3171"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	52	-0.314265401346154
"3172"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	52	-0.367706595
"3173"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	52	-0.399541245192308
"3174"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	52	-0.170228340134423
"3175"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	52	-0.228380473480769
"3176"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	52	-0.419104362884615
"3177"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	52	-0.318801022711538
"3178"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	52	-0.513891953269231
"3179"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	52	-0.294711163653846
"3180"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	52	-0.257677616153846
"3181"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	52	-0.250806259788462
"3182"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	52	-0.218019977423077
"3183"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	52	-0.223972558596154
"3184"	9	1	"WALKING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	52	-0.0337965256573077
"3185"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	52	-0.602581618269231
"3186"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	52	-0.624351923653846
"3187"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	52	-0.513797480384615
"3188"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	52	-0.562714528653846
"3189"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	52	-0.383676120961538
"3190"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	52	-0.436905860576923
"3191"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	52	-0.240222512134615
"3192"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	52	-0.507404512692308
"3193"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	52	-0.490990336346154
"3194"	9	1	"WALKING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	52	-0.342367223269231
"3195"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	52	-0.203733615519231
"3196"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	52	-0.317113487115385
"3197"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	52	0.0704357270480769
"3198"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	52	0.0212255910017308
"3199"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	52	0.00414762740192308
"3200"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	52	-0.206733787961538
"3201"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	52	-0.276929933846154
"3202"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	52	-0.409764526153846
"3203"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	52	-0.0980840496143462
"3204"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	52	-0.37942877
"3205"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	52	0.278502842115385
"3206"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	52	-0.0180891971284423
"3207"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	52	-0.110820512307692
"3208"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	52	-0.238353562692308
"3209"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	52	-0.201696960826923
"3210"	9	1	"WALKING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	52	-0.0579636469030769
"3211"	9	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	52	-0.0980840496143462
"3212"	9	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	52	-0.37942877
"3213"	9	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	52	0.951867079615385
"3214"	9	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	52	-0.0314341738730769
"3215"	9	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	52	-0.115856121080385
"3216"	9	1	"WALKING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	52	-0.980971973653846
